ticker,in_legacy_quality,in_legacy_market,in_ranking,exchange,sector_raw,has_market_data,has_finance_data,data_quality_status,possible_issue,recommended_action
CRC,True,True,True,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
CRE,True,True,True,HOSE,Tài chính / Bất động sản / Bất động sản / Bất động sản,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
CRV,True,True,True,HOSE,Tài chính / Bất động sản / Bất động sản / Bất động sản,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
CSC,True,True,True,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
CSI,True,True,True,UPCoM,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Môi giới chứng khoán,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
CSM,True,True,True,HOSE,Hàng Tiêu dùng / Ô tô và phụ tùng / Ô tô và phụ tùng / Lốp xe,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
CST,True,True,True,HNX,Nguyên vật liệu / Tài nguyên Cơ bản / Khai khoáng / Khai thác Than,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
CSV,True,True,True,HOSE,"Nguyên vật liệu / Hóa chất / Hóa chất / Sản phẩm hóa dầu, Nông dược & Hóa chất khác",True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
CT3,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
CT5,True,True,True,UPCoM,Công nghiệp / Hàng hóa công nghiệp / Kỹ thuật xây dựng,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
CT6,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
CTA,True,True,True,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
CTB,True,True,True,HNX,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Công nghiệp nặng / Máy công nghiệp,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
CTC,True,True,True,HNX,Dịch vụ Tiêu dùng / Du lịch và Giải trí / Du lịch & Giải trí / Vận tải hành khách & Du lịch,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
CTD,True,True,True,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
CTF,True,True,True,HOSE,Hàng Tiêu dùng / Ô tô và phụ tùng / Ô tô và phụ tùng / Sản xuất ô tô,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
CTG,True,True,True,HOSE,Ngân hàng / Ngân hàng / Ngân hàng / Ngân hàng,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
CTI,True,True,True,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
CTN,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
CTP,True,True,True,HNX,Hàng Tiêu dùng / Thực phẩm và đồ uống / Bia và đồ uống / Đồ uống & giải khát,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
CTR,True,True,True,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
CTS,True,True,True,HOSE,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Môi giới chứng khoán,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
CTT,True,True,True,HNX,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Công nghiệp nặng / Máy công nghiệp,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
CTW,True,True,True,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
CTX,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
CVN,True,True,True,UPCoM,Dược phẩm và Y tế / Y tế / Thiết bị và Dịch vụ Y tế / Thiết bị y tế,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
CVP,True,True,True,UPCoM,"Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Kho bãi, hậu cần và bảo dưỡng",False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
CVT,True,True,True,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
CX8,True,True,True,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
CYC,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
D11,True,True,True,HNX,Tài chính / Bất động sản / Bất động sản / Bất động sản,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
D17,True,True,True,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Khai khoáng / Khai khoáng,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
D2D,True,True,True,HOSE,Tài chính / Bất động sản / Bất động sản / Bất động sản,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
DAC,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
DAD,True,True,True,HNX,"Dịch vụ Tiêu dùng / Truyền thông / Truyền thông / Sách, ấn bản & sản phẩm văn hóa",True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
DAE,True,True,True,HNX,"Dịch vụ Tiêu dùng / Truyền thông / Truyền thông / Sách, ấn bản & sản phẩm văn hóa",True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
DAG,True,True,True,UPCoM,"Nguyên vật liệu / Hóa chất / Hóa chất / Nhựa, cao su & sợi",False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
DAH,True,True,True,HOSE,Dịch vụ Tiêu dùng / Du lịch và Giải trí / Du lịch & Giải trí / Khách sạn,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
DAN,True,True,True,UPCoM,Dược phẩm và Y tế / Y tế / Dược phẩm / Dược phẩm,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
DAR,True,True,True,UPCoM,Dịch vụ Tiêu dùng / Du lịch và Giải trí / Du lịch & Giải trí / Vận tải hành khách & Du lịch,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
DAS,True,True,True,UPCoM,Hàng Tiêu dùng / Ô tô và phụ tùng / Ô tô và phụ tùng / Sản xuất ô tô,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
DAT,True,True,True,HOSE,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Nuôi trồng nông & hải sản,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
DBC,True,True,True,HOSE,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Nuôi trồng nông & hải sản,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
DBD,True,True,True,HOSE,Dược phẩm và Y tế / Y tế / Dược phẩm / Dược phẩm,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
DBH,True,True,True,UPCoM,Dịch vụ Tiêu dùng / Du lịch và Giải trí / Du lịch & Giải trí / Vận tải hành khách & Du lịch,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
DBM,True,True,True,UPCoM,Dược phẩm và Y tế / Y tế / Dược phẩm / Dược phẩm,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
DBT,True,True,True,HOSE,Dược phẩm và Y tế / Y tế / Dược phẩm / Dược phẩm,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
DBW,True,True,True,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
DC1,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
DC2,True,True,True,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
DC4,True,True,True,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
DCF,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
DCG,True,True,True,UPCoM,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Hàng cá nhân / Hàng May mặc,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
DCH,True,True,True,UPCoM,"Tài chính / Bất động sản / Bất động sản / Tư Vấn, Định giá, Môi giới Bất động sản",False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
DCL,True,True,True,HOSE,Dược phẩm và Y tế / Y tế / Dược phẩm / Dược phẩm,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
DCM,True,True,True,HOSE,"Nguyên vật liệu / Hóa chất / Hóa chất / Sản phẩm hóa dầu, Nông dược & Hóa chất khác",True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
DCR,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
DCS,True,True,True,UPCoM,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Hàng gia dụng / Thiết bị gia dụng,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
DCT,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
DCV,True,True,True,,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Quản lý tài sản,False,False,INSUFFICIENT_DATA,UNKNOWN_EXCHANGE,Verify exchange/listing identity before stage_2+.
DDB,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
DDG,True,True,True,HNX,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Phân phối xăng dầu & khí đốt",True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
DDH,True,True,True,UPCoM,"Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Kho bãi, hậu cần và bảo dưỡng",False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
DDM,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Vận tải Thủy,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
DDN,True,True,True,UPCoM,Dược phẩm và Y tế / Y tế / Dược phẩm / Dược phẩm,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
DDV,True,True,True,UPCoM,"Nguyên vật liệu / Hóa chất / Hóa chất / Sản phẩm hóa dầu, Nông dược & Hóa chất khác",True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
DFC,True,True,True,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Kim loại / Thép và sản phẩm thép,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
DFF,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
DGC,True,True,True,HOSE,"Nguyên vật liệu / Hóa chất / Hóa chất / Sản phẩm hóa dầu, Nông dược & Hóa chất khác",True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
