ticker,input_rank,rank_source,stage,stage_assignment_status,assignment_reason,official_files_per_ticker_min,official_files_per_ticker_max,target_max_tickers_for_stage,template_only,manual_review_required,no_financial_claim
CMNN1,672,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CMP,673,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CMS,674,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CMT,675,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CMV,676,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CMW,677,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CMX,678,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CNA,679,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CNC,680,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CNG,681,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CNN,682,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CNT,683,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
COM,684,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CPA,685,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CPC,686,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CPH,687,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CPI,688,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CQN,689,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CQT,690,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CRC,691,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CRE,692,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CRV,693,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CSC,694,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CSI,695,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CSM,696,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CST,697,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CSV,698,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CT3,699,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CT5,700,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CT6,701,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CTA,702,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CTB,703,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CTC,704,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CTD,705,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CTF,706,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CTG,707,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CTI,708,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CTN,709,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CTP,710,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CTR,711,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CTS,712,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CTT,713,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CTW,714,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CTX,715,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CVN,716,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CVP,717,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CVT,718,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CX8,719,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
CYC,720,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
D11,721,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
D17,722,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
D2D,723,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
DAC,724,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
DAD,725,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
DAE,726,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
DAG,727,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
DAH,728,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
DAN,729,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
DAR,730,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
DAS,731,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
DAT,732,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
DBC,733,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
DBD,734,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
DBH,735,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
DBM,736,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
DBT,737,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
DBW,738,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
DC1,739,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
DC2,740,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
DC4,741,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
DCF,742,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
DCG,743,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
DCH,744,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
DCL,745,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
DCM,746,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
DCR,747,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
DCS,748,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
DCT,749,balanced_rank,stage_0_full_universe,ASSIGNED_FROM_RANK,"Rank used only to size official evidence workload, not investment recommendation.",0,0,1743,False,False,True
